Temp_min,Temp_max,DisO2_min,DisO2_max,pH_min,pH_max,Conductivity_min,Conductivity_max,N_min,N_max,Fecal_Col_min,Fecal_Col_max,Total_Coli_min,Total_Coli_max,BOD_avg,Type_RIVER,Type_LAKE ,Type_TANK ,Type_WETLAND ,Type_POND 
7.0,11.0,8.0,9.3,7.7,8.5,338.0,4235.0,0.3,0.55,11.0,54.0,170.0,540.0,1.0,1,0,0,0,0
7.0,12.0,8.5,9.6,7.5,8.7,170.0,4165.0,0.3,0.47,9.0,79.0,170.0,920.0,1.0,1,0,0,0,0
7.0,12.0,8.2,9.0,7.5,8.4,359.0,4304.0,0.3,0.56,7.0,47.0,130.0,540.0,1.0,1,0,0,0,0
8.0,12.0,8.0,9.0,7.8,8.6,124.0,4180.0,0.3,0.58,5.0,70.0,49.0,920.0,1.0,1,0,0,0,0
8.0,12.0,8.0,9.0,7.3,8.3,161.0,3698.0,0.3,0.69,14.0,110.0,140.0,920.0,1.2,1,0,0,0,0
8.0,15.0,8.2,8.7,7.3,8.4,145.0,3828.0,0.26,1.06,11.0,700.0,180.0,920.0,1.05,1,0,0,0,0
8.0,14.0,8.4,9.1,7.4,8.4,152.0,2923.0,0.3,0.56,22.0,150.0,140.0,920.0,1.05,1,0,0,0,0
8.9,14.0,5.0,9.2,7.1,8.4,147.0,3759.0,0.3,0.92,2.0,170.0,39.0,1600.0,1.3,1,0,0,0,0
9.0,15.0,8.0,8.9,7.4,8.4,158.0,3745.0,0.3,0.56,11.0,79.0,280.0,920.0,1.0,1,0,0,0,0
8.0,14.0,8.4,9.2,7.3,8.5,148.0,3721.0,0.3,0.91,13.0,45.0,130.0,920.0,1.3,1,0,0,0,0
8.0,14.0,8.3,9.0,7.5,8.4,141.0,3763.0,0.3,1.03,4.0,110.0,13.0,1600.0,3.5,1,0,0,0,0
14.0,23.0,8.3,9.6,7.4,8.4,85.0,221.0,0.3,0.51,22.0,84.0,94.0,280.0,1.0,1,0,0,0,0
14.0,24.0,7.9,9.2,7.5,8.2,90.0,200.0,0.3,4.68,23.0,110.0,94.0,350.0,1.0,1,0,0,0,0
15.0,23.4,7.7,9.8,7.1,8.2,137.0,310.0,0.3,1.21,2.0,4.0,21.0,84.0,1.0,1,0,0,0,0
3.0,13.0,8.7,11.5,7.5,8.1,61.0,119.0,0.3,0.66,11.0,58.0,32.0,280.0,1.0,1,0,0,0,0
3.0,12.0,8.0,10.6,6.5,8.2,47.0,94.0,0.3,1.12,26.0,94.0,170.0,350.0,1.0,1,0,0,0,0
3.0,13.0,8.5,11.4,6.5,8.2,59.0,845.0,0.3,0.84,2.0,58.0,12.0,240.0,1.0,1,0,0,0,0
1.0,13.0,8.5,10.8,6.7,8.0,66.0,720.0,0.3,0.81,21.0,84.0,110.0,350.0,1.0,1,0,0,0,0
4.0,18.0,8.5,10.6,7.2,8.0,57.0,920.0,0.3,0.7,23.0,120.0,140.0,430.0,1.0,1,0,0,0,0
4.0,20.0,8.5,10.2,7.3,7.9,60.0,139.0,0.3,1.16,32.0,220.0,130.0,920.0,1.0,1,0,0,0,0
4.0,18.0,8.5,10.0,7.4,7.9,65.0,156.0,0.3,0.94,17.0,150.0,150.0,540.0,1.0,1,0,0,0,0
5.0,12.0,8.4,9.9,7.1,7.8,51.0,141.0,0.3,1.19,21.0,94.0,94.0,350.0,1.0,1,0,0,0,0
17.0,23.0,7.6,10.5,7.1,8.0,62.0,153.0,0.3,0.81,22.0,49.0,94.0,220.0,1.0,1,0,0,0,0
17.0,22.0,8.4,10.3,7.6,8.0,81.0,147.0,0.3,0.81,23.0,79.0,94.0,350.0,1.0,1,0,0,0,0
14.0,24.0,8.1,9.7,7.4,8.5,84.0,205.0,0.3,0.51,23.0,79.0,110.0,350.0,1.0,1,0,0,0,0
17.0,22.0,8.3,9.9,7.1,8.2,71.0,176.0,0.3,0.95,21.0,49.0,94.0,170.0,1.0,1,0,0,0,0
9.0,23.0,8.5,10.3,7.3,8.6,62.0,1582.0,0.3,1.48,13.0,350.0,220.0,1600.0,1.1,1,0,0,0,0
11.0,24.0,8.5,9.2,7.7,8.2,112.0,378.0,0.3,1.35,2.0,4.0,21.0,49.0,1.0,1,0,0,0,0
12.0,32.0,8.7,9.4,7.5,8.2,148.0,347.0,0.3,2.34,2.0,4.0,21.0,48.0,1.0,1,0,0,0,0
12.0,26.0,8.0,9.4,7.5,8.2,116.0,393.0,0.3,1.23,2.0,4.0,26.0,40.0,1.0,1,0,0,0,0
11.5,27.5,5.2,9.2,6.8,8.0,172.0,309.0,0.3,1.16,2.0,2.0,31.0,79.0,1.0,1,0,0,0,0
13.0,27.0,8.6,9.3,7.6,8.1,135.0,362.0,0.3,1.59,2.0,2.0,21.0,58.0,1.0,1,0,0,0,0
12.2,26.0,8.2,9.8,7.1,8.2,151.0,364.0,0.3,1.32,2.0,2.0,23.0,47.0,1.0,1,0,0,0,0
12.1,26.0,8.1,9.7,7.6,8.5,157.0,478.0,0.3,1.5,2.0,2.0,26.0,79.0,1.0,1,0,0,0,0
7.6,28.0,8.2,9.9,7.3,8.3,199.0,587.0,0.3,0.97,2.0,2.0,22.0,48.0,1.0,1,0,0,0,0
10.0,29.0,7.8,9.9,7.5,8.3,163.0,336.0,0.3,1.35,2.0,4.0,31.0,58.0,1.0,1,0,0,0,0
3.0,13.0,8.5,11.5,7.2,8.0,52.0,136.0,0.3,0.75,31.0,70.0,170.0,280.0,1.0,1,0,0,0,0
23.0,23.0,9.2,9.2,8.1,8.1,194.0,194.0,0.3,1.66,2.0,2.0,31.0,31.0,1.0,1,0,0,0,0
33.0,33.0,8.1,8.1,7.2,7.2,244.0,244.0,0.3,1.4,92.0,92.0,220.0,220.0,1.0,1,0,0,0,0
8.0,36.0,6.9,7.9,7.5,8.1,160.0,262.0,0.3,0.7,17.0,68.0,84.0,170.0,1.2,1,0,0,0,0
10.0,36.0,6.6,8.0,7.4,7.9,219.0,394.0,0.5,0.8,20.0,68.0,70.0,250.0,1.2,1,0,0,0,0
9.0,36.0,7.2,8.1,7.5,8.1,216.0,380.0,0.4,0.8,31.0,170.0,84.0,390.0,1.25,1,0,0,0,0
10.0,35.0,6.8,7.8,7.4,8.1,232.0,390.0,0.4,0.9,58.0,130.0,170.0,490.0,1.35,1,0,0,0,0
16.5,32.4,6.1,7.9,7.6,8.0,218.0,365.0,0.4,0.9,78.0,210.0,330.0,490.0,1.3,1,0,0,0,0
17.9,31.3,6.4,8.3,7.6,8.1,213.0,321.0,0.5,0.9,78.0,210.0,210.0,490.0,1.2,1,0,0,0,0
10.0,36.0,6.8,8.5,7.8,8.1,205.0,300.0,0.5,0.8,63.0,360.0,140.0,610.0,1.25,1,0,0,0,0
11.0,33.0,7.1,8.8,7.6,8.1,197.0,270.0,0.3,0.7,78.0,210.0,220.0,490.0,1.15,1,0,0,0,0
10.0,32.0,0.3,8.9,7.8,8.1,190.0,268.0,0.3,0.7,68.0,200.0,150.0,450.0,1.15,1,0,0,0,0
14.0,34.0,7.3,9.1,7.7,8.2,192.0,280.0,0.3,0.8,70.0,210.0,170.0,480.0,1.1,1,0,0,0,0
3.0,11.0,8.8,11.2,7.0,8.5,29.0,430.0,0.3,0.73,12.0,46.0,46.0,210.0,1.0,1,0,0,0,0
5.0,18.0,8.7,10.7,7.0,7.8,119.0,187.0,0.35,0.58,1962.8733529411766,185975.2685882353,0.35,0.58,1.0,1,0,0,0,0
3.0,11.0,8.9,11.2,6.9,8.1,39.0,110.0,0.37,0.66,1962.8733529411766,185975.2685882353,0.37,0.66,1.0,1,0,0,0,0
10.0,32.0,6.9,9.0,6.9,7.9,118.0,265.0,0.3,1.16,2.0,4.0,22.0,63.0,1.0,1,0,0,0,0
3.0,16.0,8.0,9.5,7.3,8.0,101.0,281.0,0.3,6.2,2.0,2.0,20.0,33.0,1.0,1,0,0,0,0
3.0,20.0,8.1,9.4,7.6,7.8,123.0,232.0,0.3,1.21,2.0,4.0,25.0,110.0,1.0,1,0,0,0,0
3.0,16.0,8.2,9.8,7.3,8.0,101.0,303.0,0.3,3.1,2.0,2.0,21.0,46.0,1.0,1,0,0,0,0
3.0,16.0,7.8,9.5,6.8,7.8,127.0,328.0,0.3,2.09,2.0,4.0,26.0,41.0,1.0,1,0,0,0,0
33.0,33.0,8.1,8.1,7.8,7.8,159.0,159.0,0.3,0.5,20.0,20.0,94.0,94.0,1.0,1,0,0,0,0
6.0,34.0,7.9,8.6,7.4,8.1,138.0,212.0,0.3,0.6,18.0,81.0,61.0,170.0,1.1,1,0,0,0,0
21.0,21.0,7.6,7.6,7.6,7.6,198.0,198.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
22.0,22.0,6.2,6.2,8.1,8.1,339.0,339.0,1.0135325443786982,5.622047928994083,1.8,1.8,1.8,1.8,1.8,1,0,0,0,0
22.0,22.0,7.5,7.5,7.8,7.8,264.0,264.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
3.0,11.0,8.5,10.6,6.7,7.6,34.0,100.0,0.3,0.53,21.0,70.0,70.0,220.0,1.0,1,0,0,0,0
1.0,10.0,8.1,11.4,6.8,8.2,31.0,930.0,0.3,0.57,13.0,33.0,63.0,140.0,1.0,1,0,0,0,0
1.0,10.0,7.9,11.4,6.8,7.6,35.0,91.0,0.3,0.61,17.0,40.0,70.0,170.0,1.0,1,0,0,0,0
6.0,15.0,8.6,10.5,7.3,8.0,53.0,860.0,0.3,0.67,17.0,79.0,94.0,280.0,1.0,1,0,0,0,0
17.0,30.0,5.8,8.5,6.6,8.0,281.0,924.0,1.0135325443786982,5.622047928994083,4.0,21.0,17.0,49.0,1.6,1,0,0,0,0
18.0,35.0,5.6,9.8,7.4,8.2,484.0,12290.0,1.0135325443786982,5.622047928994083,11.0,49.0,32.0,220.0,1.4,1,0,0,0,0
18.0,36.0,5.8,9.9,7.1,8.2,423.0,1246.0,1.0135325443786982,5.622047928994083,9.0,22.0,26.0,110.0,1.9,1,0,0,0,0
3.0,18.0,8.2,9.4,7.3,7.9,129.0,246.0,0.3,1.25,2.0,2.0,21.0,63.0,1.0,1,0,0,0,0
16.0,22.0,8.2,9.9,7.7,8.6,210.0,342.0,0.3,2.7,38.0,1600.0,280.0,1600.0,1.0,1,0,0,0,0
11.0,23.0,7.3,9.2,7.5,8.0,94.0,163.0,0.3,1.09,2.0,4.0,21.0,110.0,1.0,1,0,0,0,0
10.0,30.0,8.6,9.1,7.5,8.1,111.0,284.0,0.3,1.59,2.0,2.0,17.0,47.0,1.0,1,0,0,0,0
6.0,8.0,9.4,9.9,7.4,8.4,357.0,2900.0,0.3,0.95,11.0,120.0,130.0,350.0,1.0,1,0,0,0,0
6.0,11.0,9.2,9.8,7.5,8.5,138.0,3651.0,0.3,0.64,2.0,46.0,33.0,350.0,1.0,1,0,0,0,0
11.0,23.0,6.1,7.5,8.2,8.7,280.0,380.0,0.3,0.78,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.6500000000000004,1,0,0,0,0
11.0,24.0,6.1,7.7,8.4,8.6,300.0,342.0,0.3,0.79,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,3.5,1,0,0,0,0
15.0,22.0,6.4,7.4,8.4,8.5,210.0,340.0,0.3,0.72,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.3,1,0,0,0,0
13.0,16.0,8.2,9.0,7.8,8.1,126.0,180.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
13.0,16.0,8.0,9.1,7.7,8.1,128.0,180.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
13.0,16.0,8.0,9.1,7.6,8.1,128.0,183.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
13.0,16.0,8.3,8.3,8.1,8.2,104.0,184.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
16.0,24.0,5.0,6.7,7.3,7.9,430.0,540.0,0.3,1.9,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,5.1,1,0,0,0,0
16.0,20.0,8.1,8.2,8.6,8.8,386.0,400.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
14.0,23.0,7.7,9.1,7.4,8.2,100.0,286.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
14.0,23.0,7.3,9.0,7.2,8.3,110.0,373.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
14.2,25.0,5.2,6.8,7.8,8.6,440.0,650.0,0.3,0.47,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.25,1,0,0,0,0
14.0,24.0,6.5,8.2,7.2,8.7,114.0,380.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.15,1,0,0,0,0
14.0,24.0,5.2,8.0,7.7,8.9,120.0,705.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,5.75,1,0,0,0,0
14.0,24.0,7.2,8.5,7.5,8.7,116.0,353.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
14.0,24.0,7.5,8.6,7.5,8.6,118.0,350.0,0.3,1.0,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
16.9,27.0,1.5,5.5,7.1,7.5,131.0,320.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,4.65,1,0,0,0,0
15.5,21.5,4.1,6.7,7.0,8.1,123.0,333.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.85,1,0,0,0,0
12.0,22.0,5.5,8.5,7.2,7.7,156.0,425.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.8,1,0,0,0,0
14.8,22.0,4.7,9.8,7.1,8.8,126.0,321.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.4,1,0,0,0,0
14.1,28.1,4.2,6.5,7.1,7.8,125.0,335.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.4,1,0,0,0,0
12.0,18.0,6.3,8.0,7.1,7.6,270.0,355.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
11.0,23.0,5.0,7.0,7.2,7.7,113.0,318.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.75,1,0,0,0,0
11.0,22.5,4.9,6.0,7.5,7.6,192.0,277.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.85,1,0,0,0,0
15.0,23.0,7.5,9.8,7.7,8.6,77.0,406.0,0.3,1.24,23.0,150.0,94.0,350.0,1.0,1,0,0,0,0
16.0,22.0,8.2,10.6,7.4,8.3,173.0,400.0,0.3,2.53,23.0,170.0,120.0,540.0,1.1,1,0,0,0,0
7.0,13.0,8.4,9.7,7.7,8.4,111.0,3774.0,0.3,0.56,8.0,36.0,70.0,920.0,1.0,1,0,0,0,0
7.0,13.0,8.4,9.8,7.7,8.3,140.0,3810.0,0.3,0.66,11.0,42.0,79.0,920.0,1.0,1,0,0,0,0
19.490143171806167,28.83034140969163,8.9,10.2,7.0,8.0,223.0,1871.0,0.41,0.61,13.0,680.0,33.0,3300.0,1.2,1,0,0,0,0
19.490143171806167,28.83034140969163,9.1,9.8,7.3,8.1,221.0,1888.0,0.31,0.51,8.0,1100.0,170.0,7000.0,1.0,1,0,0,0,0
24.0,24.0,8.9,8.9,7.1,7.1,181.0,181.0,1.0135325443786982,5.622047928994083,2.0,2.0,34.0,34.0,1.0,1,0,0,0,0
11.0,29.0,7.0,10.6,7.3,8.4,194.0,306.0,1.1,2.69,82.0,230.0,250.0,700.0,1.0,1,0,0,0,0
12.0,24.0,7.5,10.3,7.5,8.5,196.0,377.0,1.2,2.61,20.0,93.0,140.0,340.0,1.1,1,0,0,0,0
12.0,23.0,8.0,9.9,7.7,10.2,190.0,376.0,1.0,3.2,20.0,110.0,140.0,330.0,1.0,1,0,0,0,0
12.0,28.0,7.6,10.0,7.4,8.8,225.0,369.0,1.2,3.98,82.0,220.0,310.0,490.0,1.0,1,0,0,0,0
12.0,19.0,7.4,10.5,7.6,8.5,190.0,271.0,1.3,1.86,100.0,260.0,330.0,630.0,1.1,1,0,0,0,0
14.0,37.0,6.4,7.4,7.0,7.4,232.0,320.0,0.3,0.9,120.0,1700.0,280.0,4900.0,2.5,1,0,0,0,0
15.0,37.0,1.2,4.0,6.9,7.4,717.0,962.0,0.4,0.72,170.0,4000.0,790.0,11000.0,9.8,1,0,0,0,0
15.0,36.0,0.3,1.0,7.1,7.4,1003.0,1104.0,0.8,1.6,700.0,13000.0,2600.0,33000.0,15.0,1,0,0,0,0
11.0,25.0,5.2,9.6,7.3,8.4,211.0,391.0,1.3,3.25,100.0,790.0,580.0,3500.0,1.2,1,0,0,0,0
13.0,28.0,0.3,6.8,6.7,7.7,243.0,1219.0,1.2,579.0,33000.0,330000.0,94000.0,840000.0,14.5,1,0,0,0,0
12.0,23.0,7.3,10.4,7.3,8.3,192.0,349.0,1.0,2.44,18.0,78.0,100.0,230.0,1.0,1,0,0,0,0
11.0,24.0,7.9,10.2,7.3,8.5,187.0,302.0,1.2,2.41,11.0,110.0,170.0,330.0,1.0,1,0,0,0,0
11.0,22.0,6.5,9.9,7.3,8.5,204.0,421.0,1.2,2.56,170.0,780.0,580.0,2100.0,1.0,1,0,0,0,0
11.0,19.0,6.4,10.2,7.4,8.5,213.0,341.0,1.2,3.18,130.0,460.0,470.0,1700.0,1.3,1,0,0,0,0
11.0,27.0,6.3,9.0,7.4,8.0,221.0,436.0,1.3,2.6,170.0,1700.0,700.0,6300.0,2.0,1,0,0,0,0
13.0,31.0,0.3,4.1,6.6,7.6,306.0,1410.0,1.4,5.96,70000.0,1400000.0,170000.0,2200000.0,21.5,1,0,0,0,0
11.0,29.0,4.1,7.2,6.8,8.2,264.0,438.0,1.1,3.74,260.0,2100.0,1100.0,7900.0,2.7,1,0,0,0,0
15.0,36.0,0.3,0.3,7.1,7.4,1060.0,1124.0,1.4,2.6,9300.0,46000.0,28000.0,94000.0,55.0,1,0,0,0,0
13.0,38.0,0.3,0.3,7.1,7.5,1058.0,1205.0,1.0,3.1,11000.0,46000.0,58000.0,110000.0,61.5,1,0,0,0,0
12.0,30.0,1.8,5.8,6.9,8.2,292.0,642.0,1.1,2.4,11000.0,140000.0,58000.0,280000.0,7.9,1,0,0,0,0
13.0,31.0,0.3,5.6,6.9,8.0,287.0,939.0,1.1,2.66,22000.0,110000.0,84000.0,540000.0,8.6,1,0,0,0,0
11.0,30.0,6.2,11.8,7.5,8.5,227.0,269.0,1.1,2.45,92.0,400.0,580.0,1200.0,1.2,1,0,0,0,0
10.0,39.0,6.4,11.6,7.4,8.5,229.0,268.0,1.1,2.3,110.0,400.0,610.0,1000.0,1.25,1,0,0,0,0
19.490143171806167,28.83034140969163,9.8,9.8,7.1,7.1,109.0,109.0,0.32,0.32,2.0,2.0,2.0,2.0,1.5,1,0,0,0,0
12.0,19.0,9.2,10.8,7.3,8.0,173.0,303.0,0.3,0.3,2.0,2.0,2.0,2.0,1.0,1,0,0,0,0
13.0,20.0,10.0,10.8,7.4,8.0,116.0,284.0,0.3,0.35,2.0,2.0,2.0,2.0,1.0,1,0,0,0,0
14.0,20.0,8.8,11.0,7.2,8.1,78.0,197.0,0.3,0.3,2.0,2.0,2.0,2.0,1.0,1,0,0,0,0
15.0,20.0,9.0,12.8,7.3,8.1,87.0,223.0,0.3,0.3,2.0,2.0,2.0,2.0,1.0,1,0,0,0,0
14.0,21.0,9.8,11.8,7.3,8.0,83.0,263.0,0.3,0.39,2.0,2.0,2.0,2.0,1.0,1,0,0,0,0
16.0,26.0,8.8,11.6,7.1,8.4,79.0,194.0,0.3,2.9,2.0,26.0,2.0,50.0,1.0,1,0,0,0,0
12.0,20.0,9.4,10.6,7.4,7.8,111.0,207.0,0.3,0.3,2.0,2.0,2.0,2.0,1.0,1,0,0,0,0
17.0,25.0,8.8,10.6,7.0,8.3,91.0,211.0,0.3,0.75,2.0,30.0,2.0,50.0,2.5,1,0,0,0,0
17.0,29.0,8.2,10.8,7.1,8.4,164.0,726.0,0.3,2.59,2.0,84.0,2.0,140.0,1.5,1,0,0,0,0
19.0,27.0,8.2,10.4,7.4,8.1,114.0,275.0,0.3,0.43,30.0,60.0,60.0,110.0,1.1,1,0,0,0,0
17.0,27.0,8.0,10.8,7.3,8.0,96.0,396.0,0.3,0.36,2.0,60.0,2.0,90.0,1.1,1,0,0,0,0
16.0,29.0,8.0,10.6,7.1,8.0,103.0,441.0,0.3,0.53,2.0,110.0,2.0,170.0,1.6,1,0,0,0,0
19.490143171806167,28.83034140969163,8.4,9.1,6.8,7.7,150.0,281.0,0.31,1.61,68.0,4900.0,450.0,54000.0,2.6,1,0,0,0,0
19.490143171806167,28.83034140969163,8.6,9.0,7.3,7.7,179.0,211.0,0.3,1.31,78.0,1300.0,1300.0,5400.0,1.3,1,0,0,0,0
19.490143171806167,28.83034140969163,8.0,9.9,7.4,8.1,110.0,239.0,1.0135325443786982,5.622047928994083,700.0,1300.0,1200.0,2800.0,1.25,1,0,0,0,0
15.4,22.0,7.1,10.8,7.0,8.5,150.0,275.0,0.3,0.5,140.0,7000.0,280.0,9400.0,5.4,1,0,0,0,0
15.0,22.0,7.5,11.2,7.0,8.3,150.0,250.0,0.3,9.4,120.0,920.0,220.0,1600.0,1.55,1,0,0,0,0
14.0,28.0,7.5,9.2,6.7,7.3,164.0,2200.0,0.3,0.35,150.0,930.0,180.0,2100.0,1.85,1,0,0,0,0
14.0,28.0,7.6,9.3,6.9,7.4,196.0,224.0,0.3,4.1,220.0,1400.0,540.0,4800.0,1.8,1,0,0,0,0
15.0,29.0,7.8,9.4,6.9,7.3,168.0,212.0,0.3,0.42,430.0,1700.0,750.0,3300.0,1.8,1,0,0,0,0
16.0,19.0,7.1,8.2,7.0,8.5,279.0,1862.0,1.0135325443786982,5.622047928994083,3.0,13.0,14.0,31.0,1.3,1,0,0,0,0
17.0,19.0,5.8,7.8,6.4,9.0,256.0,636.0,1.0135325443786982,5.622047928994083,2.0,68.0,10.0,38.0,1.7,1,0,0,0,0
17.0,19.0,5.8,8.0,6.6,8.6,204.0,1946.0,1.0135325443786982,5.622047928994083,2.0,14.0,21.0,41.0,1.4,1,0,0,0,0
8.0,18.0,8.7,9.4,7.2,8.5,76.0,230.0,0.3,1.13,2.0,2.0,21.0,47.0,5.2,1,0,0,0,0
9.0,20.0,8.1,9.0,7.1,8.4,82.0,263.0,0.3,1.06,2.0,2.0,24.0,47.0,1.0,1,0,0,0,0
9.0,23.0,7.2,8.9,7.6,8.0,102.0,181.0,0.3,1.7,2.0,2.0,20.0,58.0,1.0,1,0,0,0,0
9.0,24.0,7.4,9.0,7.5,8.1,115.0,154.0,0.3,0.49,2.0,2.0,24.0,46.0,1.0,1,0,0,0,0
21.0,21.0,7.4,7.4,7.5,7.5,196.0,196.0,0.3,0.3,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
8.0,20.0,6.9,9.1,7.1,7.9,94.0,206.0,0.3,1.02,2.0,2.0,17.0,40.0,1.0,1,0,0,0,0
8.0,20.0,6.8,9.1,7.1,8.0,94.0,233.0,0.3,0.83,2.0,2.0,25.0,46.0,1.0,1,0,0,0,0
9.0,19.5,7.8,9.2,6.9,8.1,62.0,110.0,0.3,1.08,2.0,2.0,13.0,48.0,1.0,1,0,0,0,0
9.0,25.0,7.2,8.9,6.9,8.2,80.0,4306.0,0.39,7.5,13.0,240.0,110.0,1600.0,3.2,1,0,0,0,0
11.5,27.0,6.8,8.4,6.9,8.1,390.0,5919.0,1.04,8.88,70.0,1600.0,920.0,1600.0,38.4,1,0,0,0,0
10.0,28.0,7.7,9.5,8.1,8.8,305.0,3624.0,0.3,1.87,2.0,33.0,11.0,920.0,1.0,1,0,0,0,0
21.0,27.0,6.5,8.1,7.8,8.1,348.0,764.0,0.3,1.44,2.0,4.0,26.0,84.0,1.0,1,0,0,0,0
11.0,28.0,7.1,10.6,7.4,8.2,132.0,1976.0,0.3,2.08,14.0,1600.0,150.0,1600.0,1.4,1,0,0,0,0
11.0,35.0,7.0,9.0,7.1,7.7,308.0,443.0,0.3,1.08,6.0,220.0,26.0,1100.0,1.6,1,0,0,0,0
14.0,33.0,6.9,8.4,7.2,7.7,238.0,448.0,0.3,1.28,11.0,70.0,38.0,170.0,1.7,1,0,0,0,0
15.0,38.0,3.7,5.7,7.2,7.9,254.0,402.0,0.6,1.6,210.0,2100.0,1100.0,8400.0,2.7,1,0,0,0,0
10.0,25.5,4.6,7.7,7.3,7.6,106.0,312.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.15,1,0,0,0,0
11.8,25.8,4.3,8.5,7.2,7.6,165.0,300.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.25,1,0,0,0,0
12.0,25.5,5.0,6.6,7.2,7.7,175.0,370.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.5,1,0,0,0,0
11.0,22.0,4.9,6.5,7.5,7.6,163.0,363.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.65,1,0,0,0,0
1.0,22.0,5.2,7.0,7.3,7.7,106.0,310.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,2.5,1,0,0,0,0
10.1,14.4,7.1,8.7,7.6,7.9,87.0,141.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
9.8,14.5,6.8,8.5,7.4,7.9,92.0,142.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
10.3,14.8,7.0,8.2,7.2,7.9,80.0,166.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.05,1,0,0,0,0
13.0,17.3,7.1,8.9,7.2,8.3,71.0,122.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
14.0,18.7,6.4,8.8,7.3,8.0,88.0,192.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.1,1,0,0,0,0
13.2,15.8,7.3,8.8,7.5,7.9,74.0,110.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
10.3,14.6,7.3,8.5,7.5,7.9,91.0,142.0,1.0135325443786982,5.622047928994083,1962.8733529411766,185975.2685882353,7335.783529411765,1308847.6944289044,1.0,1,0,0,0,0
